# 中国历史地名大辞典
# 复旦大学历史地理研究所编《中国历史地名辞典》，江西教育出版社，1986年
# https://forum.freemdict.com/t/topic/12460
# https://forum.freemdict.com/t/topic/14497
# https://github.com/rime-aca/corpus/blob/master/中國歷史地名辭典.txt
# 地名	繁体	序号	页码

海阳县	(海陽縣)	16090	0748
海阳所	(海陽所)	16091	0749
海阴郡	(海陰郡)	16092	0749
海坛山	(海壇山)	16093	0749
海沙场	(海沙場)	16094	0749
海驴岛	(海驢島)	16095	0749
海押立		16096	0749
海昌郡		16097	0749
海昏县	(海昏縣)	16098	0749
海宝塔	(海寶塔)	16099	0749
海参崴	(海參崴)	16100	0749
海南卫	(海南衛)	16101	0749
海津镇	(海津鎮)	16102	0749
海盐县	(海鹽縣)	16103	0749
海冥县	(海冥縣)	16104	0749
海陵山		16105	0749
海陵县	(海陵縣)	16106	0749
海陵郡		16107	0749
海陵寨		16108	0749
海康县	(海康縣)	16109	0750
海康郡		16110	0750
海隅薮	(海隅藪)	16111	0750
海游镇	(海游鎮)	16112	0750
海湾堡	(海灣堡)	16113	0750
海虞山		16114	0750
海虞县	(海虞縣)	16115	0750
海滨县	(海濱縣)	16116	0750
海澄县	(海澄縣)	16117	0750
海仓口镇	(海倉口鎮)	16118	0750
海南盐栅	(海南鹽柵)	16119	0750
海剌都营	(海剌都營)	16120	0750
海晏盐场	(海晏鹽場)	16121	0750
海口千户所		16122	0750
海门千户所	(海門千户所)	16123	0750
海安千户所		16124	0750
海朗千户所		16125	0750
海陵制置院		16126	0750
海康千户所		16127	0750
海昌屯田都尉		16128	0750
海剌儿千户所	(海剌兒千户所)	16129	0750
海北海南道宣慰司		16130	0750
涂口		16131	0750
涂山		16132	0750
涂中		16133	0751
涂州		16134	0751
涂水		16135	0751
涂邑		16136	0751
涂岭	(涂嶺)	16137	0751
涂山县	(涂山縣)	16138	0751
涂水乡	(涂水鄉)	16139	0751
涂水县	(涂水縣)	16140	0751
涂田市		16141	0751
涂家埠		16142	0751
浴日亭		16143	0751
浮山		16144	0751
浮山县	(浮山縣)	16145	0751
浮山堰		16146	0751
浮玉山		16147	0751
浮龙镇	(浮龍鎮)	16148	0751
浮阳县	(浮陽縣)	16149	0751
浮阳郡	(浮陽郡)	16150	0751
浮来邑	(浮來邑)	16151	0751
浮护县	(浮護縣)	16152	0752
浮图川	(浮圖川)	16153	0752
浮图城	(浮圖城)	16154	0752
浮城县	(浮城縣)	16155	0752
浮洋市		16156	0752
浮流寨		16157	0752
浮梁州		16158	0752
浮梁县	(浮梁縣)	16159	0752
浮游岛	(浮游島)	16160	0752
浮槎山		16161	0752
浮膺山		16162	0752
浮图峪口	(浮圖峪口)	16163	0752
浮山前千户所		16164	0752
浛光县	(浛光縣)	16165	0752
浛洭县	(浛洭縣)	16166	0752
涣水	(渙水)	16167	0752
涣北县	(渙北縣)	16168	0752
流求		16169	0752
流沙		16170	0752
流井堡		16171	0752
流头滩	(流頭灘)	16172	0752
流江县	(流江縣)	16173	0752
流江郡		16174	0752
流沙城		16175	0752
流店站		16176	0752
流波务	(流波務)	16177	0753
流沙营	(流沙營)	16178	0752
流南县	(流南縣)	16179	0753
流溪县	(流溪縣)	16180	0753
润州	(潤州)	16181	0753
润陂镇	(潤陂鎮)	16182	0753
涧水	(澗水)	16183	0753
涧沟	(澗溝)	16184	0753
涧壁	(澗壁)	16185	0753
涧池堡	(澗池堡)	16186	0753
涧阳县	(澗陽縣)	16187	0753
涧富岭	(澗富嶺)	16188	0753
浣江		16189	0753
浣花溪		16190	0753
浣纱溪	(浣紗溪)	16191	0753
浣花草堂		16192	0753
浪峤	(浪嶠)	16193	0753
浪石镇	(浪石鎮)	16194	0753
浪穹州		16195	0753
浪港山		16196	0753
浪白外洋		16197	0753
浪峤南屿	(浪嶠南嶼)	16198	0753
涨海	(漲海)	16199	0753
涌口		16200	0753
涌水		16201	0754
涌金门	(涌金門)	16202	0754
涌泉县	(涌泉縣)	16203	0754
涌泉郡		16204	0754
浚州		16205	0754
浚县	(浚縣)	16206	0754
浚邑		16207	0754
浚仪县	(浚儀縣)	16208	0754
浚仪渠	(浚儀渠)	16209	0754
浚遒县	(浚遒縣)	16210	0754
浚稽山		16211	0754
洿谷镇	(洿谷鎮)	16212	0754
羖{羊厉}河馆	(羖{羊厉}河館)	16213	0754
瓶形塞		16214	0754
朔水		16215	0754
朔州		16216	0754
朔方军	(朔方軍)	16217	0754
朔方县	(朔方縣)	16218	0754
朔方郡		16219	0755
朔平府		16220	0755
朔宁府	(朔寧府)	16221	0755
朔鸾镇	(朔鸞鎮)	16222	0755
朔方剌史部		16223	0755
粉壁寨		16224	0755
郸县	(鄲縣)	16225	0755
益州		16226	0755
益县	(益縣)	16227	0755
益离	(益離)	16228	0755
益门城	(益門城)	16229	0755
益宁县	(益寧縣)	16230	0755
益兰州	(益蘭州)	16231	0755
益光县	(益光縣)	16232	0755
益州郡		16233	0755
益州路		16234	0755
益阳州	(益陽州)	16235	0756
益阳县	(益陽縣)	16236	0756
益良州		16237	0756
益昌县	(益昌縣)	16238	0756
益昌国	(益昌國)	16239	0756
益昌郡		16240	0756
益实卫	(益實衛)	16241	0756
益侯国	(益侯國)	16242	0756
益津关	(益津關)	16243	0756
益津县	(益津縣)	16244	0756
益都县	(益都縣)	16245	0756
益都府		16246	0756
益都路		16247	0756
宽仁里	(寬仁里)	16248	0756
宽河镇	(寬河鎮)	16249	0756
宽城子	(寬城子)	16250	0756
宽河千户所	(寬河千户所)	16251	0756
家谷		16252	0756
宵城县	(宵城縣)	16253	0756
宴州		16254	0756
宴喜亭		16255	0756
宾州	(賓州)	16256	0756
宾县	(賓縣)	16257	0757
宾川州	(賓川州)	16258	0757
宾化县	(賓化縣)	16259	0757
宾州厅	(賓州廳)	16260	0757
宾州路	(賓州路)	16261	0757
宾江县	(賓江縣)	16262	0757
宾阳县	(賓陽縣)	16263	0757
宾安县	(賓安縣)	16264	0757
宾徒县	(賓徒縣)	16265	0757
窄溪埠		16266	0757
容山		16267	0757
容州		16268	0757
容江		16269	0757
容县	(容縣)	16270	0757
容城		16271	0757
容山县	(容山縣)	16272	0757
容山郡		16273	0757
容州路		16274	0757
容奇乡	(容奇鄉)	16275	0757
容城县	(容城縣)	16276	0757
容洞寨		16277	0758
容琼县	(容瓊縣)	16278	0758
容美土司		16279	0758
容丘侯国	(容丘侯國)	16280	0758
容山长官司	(容山長官司)	16281	0758
容美峒宣抚司	(容美峒宣撫司)	16282	0758
容美峒总管府	(容美峒總管府)	16283	0758
容江巴黄等处长官司	(容江巴黃等處長官司)	16284	0758
浆水口	(漿水口)	16285	0758
资州	(資州)	16286	0758
资县	(資縣)	16287	0758
资川县	(資川縣)	16288	0758
资中县	(資中縣)	16289	0758
资中郡	(資中郡)	16290	0758
资田郡	(資田郡)	16291	0758
资兴县	(資興縣)	16292	0758
资阳县	(資陽縣)	16293	0758
资阳郡	(資陽郡)	16294	0758
资官县	(資官縣)	16295	0758
资源县	(資源縣)	16296	0758
资福寺	(資福寺)	16297	0758
娑夷水		16298	0758
娑陵水		16299	0758
娑勒城		16300	0759
娑勒色诃城	(娑勒色訶城)	16301	0759
诸县	(諸縣)	16302	0759
诸国	(諸國)	16303	0759
诸全州	(諸全州)	16304	0759
诸阳县	(諸陽縣)	16305	0759
诸罗县	(諸羅縣)	16306	0759
诸城县	(諸城縣)	16307	0759
诸葛屯	(諸葛屯)	16308	0759
诸葛庵	(諸葛庵)	16309	0759
诸暨州	(諸暨州)	16310	0759
诸暨县	(諸暨縣)	16311	0759
诸葛亮城	(諸葛亮城)	16312	0759
诺州	(諾州)	16313	0759
诺川县	(諾川縣)	16314	0759
诺水县	(諾水縣)	16315	0759
诺敏县	(諾敏縣)	16316	0759
课阳县	(課陽縣)	16317	0759
调埠寨	(調埠寨)	16318	0759
谅州	(諒州)	16319	0759
谈州	(談州)	16320	0759
祥芝		16321	0759
祥州		16322	0759
祥符县	(祥符縣)	16323	0759
祓侯国	(祓侯國)	16324	0759
被阳侯国	(被陽侯國)	16325	0759
朗州		16326	0760
朗山县	(朗山縣)	16327	0760
朗中县	(朗中縣)	16328	0760
朗平县	(朗平縣)	16329	0760
朗宁县	(朗寧縣)	16330	0760
朗宁郡	(朗寧郡)	16331	0760
朗池县	(朗池縣)	16332	0760
朗洞铺	(朗洞鋪)	16333	0760
朗陵县	(朗陵縣)	16334	0760
朗溪县	(朗溪縣)	16335	0760
朗溪蛮夷长官司	(朗溪蠻夷長官司)	16336	0760
冥厄	(冥阨)	16337	0760
冥邑		16338	0760
冥泽	(冥澤)	16339	0760
冥安县	(冥安縣)	16340	0760
冤句县	(冤句縣)	16341	0760
扇沙县	(扇沙縣)	16342	0760
弱水		16343	0760
弱水县	(弱水縣)	16344	0761
弱落水		16345	0761
剥淰隘	(剝淰隘)	16346	0761
剧县	(劇縣)	16347	0761
剧邑	(劇邑)	16348	0761
剧阳县	(劇陽縣)	16349	0761
剧侯国	(劇侯國)	16350	0761
剧魁侯国	(劇魁侯國)	16351	0761
展陂		16352	0761
陬邑		16353	0761
陵山		16354	0761
陵口		16355	0761
陵州		16356	0761
陵县	(陵縣)	16357	0761
陵亭		16358	0761
陵川县	(陵川縣)	16359	0761
陵井关	(陵井關)	16360	0761
陵井监	(陵井監)	16361	0761
陵云台		16362	0761
陵云寺		16363	0762
陵云栅	(陵云柵)	16364	0762
陵水县	(陵水縣)	16365	0762
陵水郡		16366	0762
陵江县	(陵江縣)	16367	0762
陵阳山	(陵陽山)	16368	0762
陵阳县	(陵陽縣)	16369	0762
陵阳邑	(陵陽邑)	16370	0762
陵阳渠	(陵陽渠)	16371	0762
陵阳镇	(陵陽鎮)	16372	0762
陵罗县	(陵羅縣)	16373	0762
陵岩寺		16374	0762
陵城县	(陵城縣)	16375	0762
陵树乡	(陵樹鄉)	16376	0762
陵歊台		16377	0762
陭氏县	(陭氏縣)	16378	0762
陶庄		16379	0762
陶宅		16380	0762
陶州		16381	0762
陶城		16382	0762
陶邑		16383	0762
陶丘邑		16384	0762
陶辛圩		16385	0762
陶林厅	(陶林廳)	16386	0763
陶林县	(陶林縣)	16387	0763
陶城县	(陶城縣)	16388	0763
陪尾山		16389	0763
牂州		16390	0763
牂牁江		16391	0763
牂柯县	(牂柯縣)	16392	0763
牂柯郡		16393	0763
郫邑		16394	0763
娉婷镇	(娉婷鎮)	16395	0763
娘子关	(娘子關)	16396	0763
娘妈宫	(娘媽宮)	16397	0763
难水	(難水)	16398	0763
难江县	(難江縣)	16399	0763
能州		16400	0763
桑州		16401	0763
桑园	(桑園)	16402	0763
桑里		16403	0763
桑岛	(桑島)	16404	0763
桑城		16405	0763
桑干县	(桑干縣)	16406	0763
桑干郡		16407	0763
桑木关	(桑木關)	16408	0763
桑丘县	(桑丘縣)	16409	0763
桑丘邑		16410	0763
桑田邑		16411	0764
桑田城		16412	0764
桑江口		16413	0764
桑江寨		16414	0764
桑园镇	(桑園鎮)	16415	0764
桑林坪		16416	0764
桑耶寺		16417	0764
桑郎场	(桑郎場)	16418	0764
桑泉县	(桑泉縣)	16419	0764
桑泉邑		16420	0764
桑桥镇	(桑橋鎮)	16421	0764
桑根山		16422	0764
桑浦山		16423	0764
桑植县	(桑植縣)	16424	0764
桑落洲		16425	0764
桑落墅		16426	0764
桑隧邑		16427	0764
桑犊县	(桑犢縣)	16428	0764
桑中侯国	(桑中侯國)	16429	0764
桑植安抚司	(桑植安撫司)	16430	0764
桑州郎寨长官司	(桑州郎寨長官司)	16431	0764
通州		16432	0764
通谷		16433	0765
通衢		16434	0765
通山县	(通山縣)	16435	0765
通川县	(通川縣)	16436	0765
通川郡		16437	0765
通义县	(通義縣)	16438	0765
通义郡	(通義郡)	16439	0765
通井县	(通井縣)	16440	0765
通天山		16441	0765
通天台		16442	0765
通天岩		16443	0765
通化门	(通化門)	16444	0765
通化县	(通化縣)	16445	0765
通化郡		16446	0765
通化堡		16447	0765
通平县	(通平縣)	16448	0765
通北县	(通北縣)	16449	0765
通边县	(通邊縣)	16450	0765
通边寨	(通邊寨)	16451	0765
通西县	(通西縣)	16452	0765
通西寨		16453	0765
通轨县	(通軌縣)	16454	0765
通会关	(通會關)	16455	0765
通会堡	(通會堡)	16456	0765
通关哨	(通關哨)	16457	0766
通州里		16458	0766
通州路		16459	0766
通江县	(通江縣)	16460	0766
通安州		16461	0766
通许县	(通許縣)	16462	0766
通远军	(通遠軍)	16463	0766
通远县	(通遠縣)	16464	0766
通远驿	(通遠驛)	16465	0766
通远镇	(通遠鎮)	16466	0766
通利军	(通利軍)	16467	0766
通谷堡		16468	0766
通明县	(通明縣)	16469	0766
通明院		16470	0766
通泽县	(通澤縣)	16471	0766
通定镇	(通定鎮)	16472	0766
通城县	(通城縣)	16473	0766
通城镇	(通城鎮)	16474	0766
通星山		16475	0766
通峡寨	(通峽寨)	16476	0766
通泉县	(通泉縣)	16477	0766
通洛防		16478	0766
通济桥	(通濟橋)	16479	0767
通济渠	(通濟渠)	16480	0767
通秦县	(通秦縣)	16481	0767
通海县	(通海縣)	16482	0767
通海湖		16483	0767
通海镇	(通海鎮)	16484	0767
通望县	(通望縣)	16485	0767
通秦寨		16486	0767
通惠河		16487	0767
通惠镇	(通惠鎮)	16488	0767
通智驿	(通智驛)	16489	0767
通湟寨		16490	0767
通渭县	(通渭縣)	16491	0767
通渭寨		16492	0767
通道县	(通道縣)	16493	0767
通道镇	(通道鎮)	16494	0767
通蜀驿	(通蜀驛)	16495	0767
通塞堡		16496	0767
通塞镇	(通塞鎮)	16497	0767
通鹤军	(通鶴軍)	16498	0767
通海都督府		16499	0768
逡遒县	(逡遒縣)	16500	0768
骊山	(驪山)	16501	0768
骊成县	(驪成縣)	16502	0768
骊邑县	(驪邑縣)	16503	0768
骊靬县	(驪靬縣)	16504	0768
骍马县	(騂馬縣)	16505	0768
绣水	(繡水)	16506	0768
绣州	(繡州)	16507	0768
绣江	(繡江)	16508	0768
絺邑		16509	0768
绥山	(綏山)	16510	0768
绥州	(綏州)	16511	0768
绥山县	(綏山縣)	16512	0768
绥化厅	(綏化廳)	16513	0768
绥化县	(綏化縣)	16514	0768
绥化郡	(綏化郡)	16515	0768
绥平县	(綏平縣)	16516	0768
绥平堡	(綏平堡)	16517	0768
绥宁县	(綏寧縣)	16518	0768
绥宁寨	(綏寧寨)	16519	0769
绥边寨	(綏邊寨)	16520	0769
绥戎城	(綏戎城)	16521	0769
绥戎郡	(綏戎郡)	16522	0769
绥戎堡	(綏戎堡)	16523	0769
绥安县	(綏安縣)	16524	0769
绥安郡	(綏安郡)	16525	0769
绥阳县	(綏陽縣)	16526	0769
绥来县	(綏來縣)	16527	0769
绥芬厅	(綏芬廳)	16528	0769
绥远州	(綏遠州)	16529	0769
绥远关	(綏遠關)	16530	0769
绥远寨	(綏遠寨)	16531	0769
绥定县	(綏定縣)	16532	0769
绥定府	(綏定府)	16533	0769
绥建郡	(綏建郡)	16534	0769
绥弥县	(綏彌縣)	16535	0769
绥城县	(綏城縣)	16536	0769
绥城郡	(綏城郡)	16537	0769
绥南寨	(綏南寨)	16538	0769
绥渌县	(綏淥縣)	16539	0769
绥越县	(綏越縣)	16540	0769
绥越郡	(綏越郡)	16541	0770
绥德州	(綏德州)	16542	0770
绥德军	(綏德軍)	16543	0770
绥德县	(綏德縣)	16544	0770
绥远城厅	(綏遠城廳)	16545	0770
绥和守捉	(綏和守捉)	16546	0770
绥阳小谷	(綏陽小谷)	16547	0770
勐泐		16548	0770
勐烈		16549	0770
勐董		16550	0770
勐罕版纳	(勐罕版納)	16551	0770
勐板版纳	(勐板版納)	16552	0770
勐海版纳	(勐海版納)	16553	0770
勐润版纳	(勐潤版納)	16554	0770
勐捧版纳	(勐捧版納)	16555	0770
勐笼版纳	(勐籠版納)	16556	0770
勐混版纳	(勐混版納)	16557	0770
勐腊版纳	(勐臘版納)	16558	0770
勐卯安抚司	(勐卯安撫司)	16559	0770
邕州		16560	0770
邕宁县	(邕寧縣)	16561	0770
邕奴泽	(邕奴澤)	16562	0770
邕州路		16563	0770
烝阳县	(烝陽縣)	16564	0770
烝野邑		16565	0770
烝阳侯国	(烝陽侯國)	16566	0770
琏市	(璉市)	16567	0771
琐邑	(瑣邑)	16568	0771
理州		16569	0771
理定县	(理定縣)	16570	0771
理定堡		16571	0771
理番厅	(理番廳)	16572	0771
琉球		16573	0771
琉璃寺		16574	0771
琅井		16575	0771
琅桥	(琅橋)	16576	0771
琅川县	(琅川縣)	16577	0771
琅邪台		16578	0771
琅邪县	(琅邪縣)	16579	0771
琅邪邑		16580	0771
琅邪国	(琅邪國)	16581	0771
琅邪郡		16582	0771
琅{王乔}山		16583	0771
琅玡溪	(琅琊溪)	16584	0771
琅琦屿	(琅琦嶼)	16585	0771
琅槐县	(琅槐縣)	16586	0772
舂陵县	(舂陵縣)	16587	0772
舂陵郡		16588	0772
堵口		16589	0772
堵水		16590	0772
堵阳县	(堵陽縣)	16591	0772
埭溪市		16592	0772
梗阳乡	(梗陽鄉)	16593	0772
梗阳县	(梗陽縣)	16594	0772
梗阳邑	(梗陽邑)	16595	0772
梧州		16596	0772
梧县	(梧縣)	16597	0772
梧邑		16598	0772
梧州市		16599	0772
梧州府		16600	0772
梧州路		16601	0772
梧城县	(梧城縣)	16602	0772
梅山		16603	0772
梅冈	(梅岡)	16604	0772
梅关	(梅關)	16605	0772
梅州		16606	0772
梅县	(梅縣)	16607	0772
梅岭	(梅嶺)	16608	0772
梅菉		16609	0773
梅寨		16610	0773
梅口寨		16611	0773
梅川寨		16612	0773
梅子岭	(梅子嶺)	16613	0773
梅庄市		16614	0773
梅州路		16615	0773
梅里镇	(梅里鎮)	16616	0773
梅花洞		16617	0773
梅茂县	(梅茂縣)	16618	0773
梅林渡		16619	0773
梅岭山	(梅嶺山)	16620	0773
梅城县	(梅城縣)	16621	0773
梅根监	(梅根監)	16622	0773
梅根渚		16623	0773
梅渚镇	(梅渚鎮)	16624	0773
梅窖隘		16625	0773
梅溪场	(梅溪場)	16626	0773
梅溪县	(梅溪縣)	16627	0773
梅溪镇	(梅溪鎮)	16628	0773
梅营银场	(梅營銀場)	16629	0773
梅花千户所		16630	0773
梓州		16631	0773
梓州路		16632	0773
梓姜县	(梓姜縣)	16633	0774
梓潼县	(梓潼縣)	16634	0774
梓潼邑		16635	0774
梓潼郡		16636	0774
梯下长官司	(梯下長官司)	16637	0774
桶谷郡		16638	0774
聃国	(聃國)	16639	0774
聃城		16640	0774
聊邑		16641	0774
聊城		16642	0774
聊邑县	(聊邑縣)	16643	0774
聊城县	(聊城縣)	16644	0774
教化三部		16645	0774
敕奇堡		16646	0774
乾州		16647	0774
乾坑		16648	0774
乾县	(乾縣)	16649	0774
乾体	(乾體)	16650	0774
乾陵		16651	0774
乾壁		16652	0775
乾濠		16653	0775
乾元县	(乾元縣)	16654	0775
乾宁军	(乾寧軍)	16655	0775
乾宁县	(乾寧縣)	16656	0775
乾齐县	(乾齊縣)	16657	0775
乾州厅	(乾州廳)	16658	0775
乾兴寨	(乾興寨)	16659	0775
乾坑关	(乾坑關)	16660	0775
乾明寺		16661	0775
乾封县	(乾封縣)	16662	0775
乾城县	(乾城縣)	16663	0775
乾侯邑		16664	0775
乾祐县	(乾祐縣)	16665	0775
乾符县	(乾符縣)	16666	0775
乾溪城		16667	0775
乾溪寨		16668	0775
乾溪鎮		16669	0775
乾德县	(乾德縣)	16670	0775
乾溪邑	(乾谿邑)	16671	0775
乾溪守捉		16672	0775
乾宁军民安抚司	(乾寧軍民安撫司)	16673	0775
乾溪吴地等处长官司	(乾溪吳地等處長官司)	16674	0776
勘州		16675	0776
勒姐岭	(勒姐嶺)	16676	0776
副州		16677	0776
鄄邑		16678	0776
鄄城县	(鄄城縣)	16679	0776
菁口驿	(菁口驛)	16680	0776
着县	(著縣)	16681	0776
菱湖镇	(菱湖鎮)	16682	0776
庵埠镇	(菴埠鎮)	16683	0776
萌诸岭	(萌諸嶺)	16684	0776
萌渚岭	(萌渚嶺)	16685	0776
萝塘	(蘿塘)	16686	0776
萝北厅	(蘿北廳)	16687	0776
萑谷邑		16688	0776
萑苻泽	(萑苻澤)	16689	0776
菟氏邑		16690	0776
菟园水	(菟園水)	16691	0776
菟和山		16692	0776
菟裘邑		16693	0776
菊海		16694	0776
菊潭县	(菊潭縣)	16695	0776
菩萨劳城	(菩薩勞城)	16696	0776
菏水		16697	0776
菏泽	(菏澤)	16698	0777
菏泽县	(菏澤縣)	16699	0777
萍乡州	(萍鄉州)	16700	0777
萍乡县	(萍鄉縣)	16701	0777
管县	(管縣)	16702	0777
管邑		16703	0777
萧山	(蕭山)	16704	0777
萧关	(蕭關)	16705	0777
萧县	(蕭縣)	16706	0777
萧国	(蕭國)	16707	0777
萧塘	(蕭塘)	16708	0777
萧城	(蕭城)	16709	0777
萧镇	(蕭鎮)	16710	0777
萧山县	(蕭山縣)	16711	0777
萧关县	(蕭關縣)	16712	0777
萨末鞬	(薩末鞬)	16713	0777
萨迦寺	(薩迦寺)	16714	0777
萨历萨菜	(薩歷薩菜)	16715	0777
萨末鞬城	(薩末鞬城)	16716	0777
萨尔浒山	(薩爾滸山)	16717	0777
萨尔浒城	(薩爾滸城)	16718	0777
萨拉齐厅	(薩拉齊廳)	16719	0777
营山县	(營山縣)	16720	0777
菰城		16721	0777
灾邑	(菑邑)	16722	0777
灾丘县	(菑丘縣)	16723	0777
营州	(營州)	16724	0777
营口厅	(營口廳)	16725	0777
营田镇	(營田鎮)	16726	0778
营丘县	(營丘縣)	16727	0778
营丘郡	(營丘郡)	16728	0778
营阳郡	(營陽郡)	16729	0778
营里集	(營里集)	16730	0778
营浦县	(營浦縣)	16731	0778
营陵县	(營陵縣)	16732	0778
营道县	(營道縣)	16733	0778
营州中屯卫	(營州中屯衛)	16734	0778
营州左屯卫	(營州左屯衛)	16735	0778
营州右屯卫	(營州右屯衛)	16736	0778
营州后屯卫	(營州后屯衛)	16737	0778
营州前屯卫	(營州前屯衛)	16738	0778
黄山	(黃山)	16739	0778
黄丘	(黃丘)	16740	0779
黄寺	(黃寺)	16741	0779
黄庄	(黃庄)	16742	0779
黄州	(黃州)	16743	0779
黄坂	(黃坂)	16744	0779
黄坑	(黃坑)	16745	0779
黄村	(黃村)	16746	0779
黄县	(黃縣)	16747	0779
黄邑	(黃邑)	16748	0779
黄沟	(黃溝)	16749	0779
黄谷	(黃谷)	16750	0779
黄国	(黃國)	16751	0779
黄城	(黃城)	16752	0779
黄峒	(黃峒)	16753	0779
黄亭	(黃亭)	16754	0779
黄洛	(黃洛)	16755	0779
黄埔	(黃埔)	16756	0779
黄桥	(黃橋)	16757	0779
黄圃	(黃圃)	16758	0779
黄浦	(黃浦)	16759	0779
黄崎	(黃崎)	16760	0780
黄塘	(黃塘)	16761	0780
黄墟	(黃墟)	16762	0780
黄碾	(黃碾)	16763	0780
