# 中国·国家地名信息库 行政区划代码（数据截止日期为2025年12月31日）
# https://dmfw.mca.gov.cn/XzqhVersionPublish.html
#
# name	code	level	type	children
# -	00	0		34

江华瑶族自治县	431129000	3		
沱江镇	431129100	4		
大路铺镇	431129103	4		
白芒营镇	431129104	4		
涛圩镇	431129105	4		
河路口镇	431129106	4		
大圩镇	431129108	4		
水口镇	431129109	4		
码市镇	431129110	4		
涔天河镇	431129111	4		
界牌乡	431129200	4		
桥市乡	431129201	4		
大石桥乡	431129202	4		
湘江乡	431129207	4		
蔚竹口乡	431129209	4		
大锡乡	431129210	4		
小圩壮族乡	431129211	4		
祁阳市	431181	3	县级市	0
祁阳市	431181000	3		
龙山街道	431181001	4		
长虹街道	431181002	4		
浯溪街道	431181003	4		
观音滩镇	431181101	4		
茅竹镇	431181102	4		
三口塘镇	431181103	4		
大忠桥镇	431181104	4		
肖家镇	431181105	4		
八宝镇	431181106	4		
白水镇	431181107	4		
进宝塘镇	431181108	4		
黄泥塘镇	431181109	4		
羊角塘镇	431181110	4		
梅溪镇	431181111	4		
潘市镇	431181112	4		
七里桥镇	431181113	4		
下马渡镇	431181114	4		
黎家坪镇	431181115	4		
文富市镇	431181116	4		
大村甸镇	431181117	4		
文明铺镇	431181118	4		
龚家坪镇	431181119	4		
金洞镇	431181120	4		
凤凰乡	431181201	4		
石鼓源乡	431181202	4		
晒北滩瑶族乡	431181203	4		
怀化市	4312	2	地级市	12
怀化市	431200000	2		
鹤城区	431202	3	市辖区	0
鹤城区	431202000	3		
城中街道	431202001	4		
城北街道	431202002	4		
红星街道	431202003	4		
迎丰街道	431202004	4		
河西街道	431202006	4		
城南街道	431202008	4		
坨院街道	431202009	4		
盈口街道	431202010	4		
黄金坳镇	431202102	4		
凉亭坳乡	431202206	4		
中方县	431221	3	县	0
中方县	431221000	3		
桐木镇	431221105	4		
新建镇	431221107	4		
接龙镇	431221108	4		
铜鼎镇	431221109	4		
中方镇	431221111	4		
泸阳镇	431221112	4		
花桥镇	431221113	4		
铜湾镇	431221114	4		
铁坡镇	431221115	4		
新路河镇	431221116	4		
袁家镇	431221117	4		
蒿吉坪瑶族乡	431221214	4		
沅陵县	431222	3	县	0
沅陵县	431222000	3		
明溪口镇	431222101	4		
麻溪铺镇	431222102	4		
凉水井镇	431222103	4		
官庄镇	431222104	4		
五强溪镇	431222105	4		
筲箕湾镇	431222107	4		
七甲坪镇	431222108	4		
沅陵镇	431222109	4		
盘古乡	431222204	4		
二酉苗族乡	431222207	4		
荔溪乡	431222215	4		
杜家坪乡	431222223	4		
楠木铺乡	431222224	4		
马底驿乡	431222225	4		
北溶乡	431222228	4		
肖家桥乡	431222230	4		
大合坪乡	431222232	4		
火场土家族乡	431222234	4		
借母溪乡	431222235	4		
陈家滩乡	431222238	4		
清浪乡	431222239	4		
辰溪县	431223	3	县	0
辰溪县	431223000	3		
辰阳镇	431223100	4		
孝坪镇	431223101	4		
田湾镇	431223102	4		
火马冲镇	431223103	4		
黄溪口镇	431223104	4		
潭湾镇	431223105	4		
安坪镇	431223106	4		
修溪镇	431223107	4		
锦滨镇	431223108	4		
船溪乡	431223200	4		
长田湾乡	431223204	4		
小龙门乡	431223205	4		
后塘瑶族乡	431223206	4		
苏木溪瑶族乡	431223207	4		
罗子山瑶族乡	431223208	4		
上蒲溪瑶族乡	431223209	4		
仙人湾瑶族乡	431223210	4		
龙头庵乡	431223211	4		
大水田乡	431223215	4		
桥头溪乡	431223216	4		
龙泉岩乡	431223218	4		
柿溪乡	431223221	4		
谭家场乡	431223222	4		
溆浦县	431224	3	县	0
溆浦县	431224000	3		
卢峰镇	431224100	4		
大江口镇	431224101	4		
低庄镇	431224102	4		
桥江镇	431224103	4		
龙潭镇	431224104	4		
均坪镇	431224105	4		
观音阁镇	431224106	4		
双井镇	431224107	4		
水东镇	431224108	4		
两丫坪镇	431224109	4		
黄茅园镇	431224110	4		
祖师殿镇	431224111	4		
葛竹坪镇	431224112	4		
深子湖镇	431224114	4		
三江镇	431224115	4		
北斗溪镇	431224116	4		
思蒙镇	431224117	4		
统溪河镇	431224118	4		
舒溶溪乡	431224204	4		
油洋乡	431224213	4		
小横垅乡	431224219	4		
淘金坪乡	431224222	4		
中都乡	431224223	4		
沿溪乡	431224224	4		
龙庄湾乡	431224230	4		
会同县	431225	3	县	0
会同县	431225000	3		
林城镇	431225100	4		
坪村镇	431225101	4		
堡子镇	431225102	4		
团河镇	431225103	4		
若水镇	431225104	4		
广坪镇	431225106	4		
马鞍镇	431225107	4		
金竹镇	431225110	4		
沙溪乡	431225200	4		
金子岩侗族苗族乡	431225201	4		
高椅乡	431225204	4		
宝田侗族苗族乡	431225209	4		
漠滨侗族苗族乡	431225210	4		
蒲稳侗族苗族乡	431225211	4		
青朗侗族苗族乡	431225212	4		
炮团侗族苗族乡	431225213	4		
地灵乡	431225214	4		
连山乡	431225215	4		
麻阳苗族自治县	431226	3	自治县	0
麻阳苗族自治县	431226000	3		
高村镇	431226100	4		
锦和镇	431226101	4		
江口墟镇	431226102	4		
岩门镇	431226103	4		
兰里镇	431226104	4		
吕家坪镇	431226105	4		
尧市镇	431226106	4		
郭公坪镇	431226107	4		
文昌阁乡	431226204	4		
大桥江乡	431226205	4		
舒家村乡	431226206	4		
隆家堡乡	431226207	4		
谭家寨乡	431226208	4		
石羊哨乡	431226209	4		
板栗树乡	431226210	4		
兰村乡	431226213	4		
和平溪乡	431226216	4		
黄桑乡	431226217	4		
新晃侗族自治县	431227	3	自治县	0
新晃侗族自治县	431227000	3		
波洲镇	431227101	4		
鱼市镇	431227103	4		
中寨镇	431227106	4		
晃州镇	431227107	4		
凉伞镇	431227108	4		
林冲镇	431227109	4		
禾滩镇	431227110	4		
贡溪镇	431227111	4		
扶罗镇	431227112	4		
步头降苗族乡	431227200	4		
米贝苗族乡	431227215	4		
芷江侗族自治县	431228	3	自治县	0
芷江侗族自治县	431228000	3		
罗旧镇	431228101	4		
公坪镇	431228104	4		
新店坪镇	431228105	4		
碧涌镇	431228106	4		
土桥镇	431228107	4		
三道坑镇	431228108	4		
岩桥镇	431228109	4		
楠木坪镇	431228110	4		
芷江镇	431228111	4		
牛牯坪乡	431228201	4		
水宽乡	431228204	4		
大树坳乡	431228212	4		
梨溪口乡	431228215	4		
洞下场乡	431228216	4		
禾梨坳乡	431228220	4		
冷水溪乡	431228221	4		
晓坪乡	431228223	4		
罗卜田乡	431228224	4		
靖州苗族侗族自治县	431229	3	自治县	0
靖州苗族侗族自治县	431229000	3		
渠阳镇	431229100	4		
甘棠镇	431229101	4		
大堡子镇	431229102	4		
坳上镇	431229103	4		
新厂镇	431229104	4		
平茶镇	431229105	4		
太阳坪乡	431229200	4		
三锹乡	431229201	4		
文溪乡	431229202	4		
寨牙乡	431229203	4		
藕团乡	431229206	4		
通道侗族自治县	431230	3	自治县	0
通道侗族自治县	431230000	3		
播阳镇	431230102	4		
牙屯堡镇	431230104	4		
菁芜洲镇	431230105	4		
双江镇	431230108	4		
陇城镇	431230109	4		
万佛山镇	431230110	4		
溪口镇	431230111	4		
县溪镇	431230112	4		
独坡镇	431230113	4		
大高坪苗族乡	431230203	4		
坪坦乡	431230220	4		
洪江市	431281	3	县级市	0
洪江市	431281000	3		
河滨路街道	431281001	4		
沅江路街道	431281002	4		
新街街道	431281003	4		
高坡街街道	431281004	4		
黔城镇	431281101	4		
安江镇	431281102	4		
托口镇	431281103	4		
雪峰镇	431281104	4		
江市镇	431281106	4		
沅河镇	431281107	4		
塘湾镇	431281108	4		
岔头乡	431281202	4		
茅渡乡	431281203	4		
大崇乡	431281204	4		
熟坪乡	431281205	4		
铁山乡	431281206	4		
群峰乡	431281207	4		
湾溪乡	431281208	4		
洗马乡	431281209	4		
沙湾乡	431281211	4		
深渡苗族乡	431281212	4		
龙船塘瑶族乡	431281213	4		
太平乡	431281214	4		
岩垅乡	431281217	4		
横岩乡	431281218	4		
桂花园乡	431281220	4		
娄底市	4313	2	地级市	5
娄底市	431300000	2		
娄星区	431302	3	市辖区	0
娄星区	431302000	3		
乐坪街道	431302001	4		
花山街道	431302002	4		
黄泥塘街道	431302003	4		
长青街道	431302004	4		
大科街道	431302005	4		
大埠桥街道	431302006	4		
涟滨街道	431302007	4		
杉山镇	431302100	4		
万宝镇	431302101	4		
石井镇	431302104	4		
蛇形山镇	431302105	4		
水洞底镇	431302106	4		
双江乡	431302204	4		
双峰县	431321	3	县	0
双峰县	431321000	3		
永丰街道	431321001	4		
金开街道	431321002	4		
荷叶镇	431321101	4		
井字镇	431321102	4		
梓门桥镇	431321103	4		
杏子铺镇	431321104	4		
走马街镇	431321105	4		
洪山殿镇	431321107	4		
甘棠镇	431321108	4		
三塘铺镇	431321109	4		
青树坪镇	431321110	4		
花门镇	431321111	4		
锁石镇	431321112	4		
石牛乡	431321200	4		
沙塘乡	431321201	4		
印塘乡	431321202	4		
新化县	431322	3	县	0
新化县	431322000	3		
上梅街道	431322001	4		
上渡街道	431322002	4		
枫林街道	431322003	4		
石冲口镇	431322101	4		
洋溪镇	431322102	4		
槎溪镇	431322103	4		
水车镇	431322104	4		
文田镇	431322105	4		
奉家镇	431322106	4		
炉观镇	431322107	4		
游家镇	431322108	4		
西河镇	431322109	4		
孟公镇	431322110	4		
琅塘镇	431322111	4		
白溪镇	431322112	4		
圳上镇	431322113	4		
吉庆镇	431322114	4		
温塘镇	431322115	4		
田坪镇	431322116	4		
桑梓镇	431322117	4		
曹家镇	431322118	4		
科头乡	431322200	4		
维山乡	431322201	4		
天门乡	431322202	4		
荣华乡	431322203	4		
金凤乡	431322204	4		
油溪乡	431322205	4		
坐石乡	431322206	4		
冷水江市	431381	3	县级市	0
冷水江市	431381000	3		
布溪街道	431381004	4		
锡矿山街道	431381005	4		
沙塘湾街道	431381006	4		
冷水江街道	431381007	4		
三尖镇	431381105	4		
金竹山镇	431381106	4		
铎山镇	431381107	4		
渣渡镇	431381108	4		
禾青镇	431381109	4		
中连乡	431381205	4		
涟源市	431382	3	县级市	0
涟源市	431382000	3		
蓝田街道	431382001	4		
六亩塘街道	431382002	4		
石马山街道	431382003	4		
安平镇	431382102	4		
湄江镇	431382103	4		
伏口镇	431382104	4		
桥头河镇	431382105	4		
七星街镇	431382106	4		
杨市镇	431382107	4		
枫坪镇	431382108	4		
斗笠山镇	431382109	4		
白马镇	431382111	4		
茅塘镇	431382112	4		
荷塘镇	431382113	4		
金石镇	431382114	4		
龙塘镇	431382115	4		
渡头塘镇	431382116	4		
湖泉镇	431382117	4		
三甲乡	431382200	4		
古塘乡	431382202	4		
湘西土家族苗族自治州	4331	2	自治州	8
湘西土家族苗族自治州	433100000	2		
吉首市	433101	3	县级市	0
吉首市	433101000	3		
镇溪街道	433101005	4		
峒河街道	433101006	4		
乾州街道	433101007	4		
吉凤街道	433101008	4		
石家冲街道	433101009	4		
双塘街道	433101010	4		
矮寨镇	433101100	4		
马颈坳镇	433101101	4		
河溪镇	433101102	4		
丹青镇	433101104	4		
太平镇	433101105	4		
己略乡	433101203	4		
泸溪县	433122	3	县	0
泸溪县	433122000	3		
浦市镇	433122101	4		
达岚镇	433122102	4		
合水镇	433122103	4		
兴隆场镇	433122104	4		
潭溪镇	433122105	4		
洗溪镇	433122106	4		
武溪镇	433122107	4		
石榴坪乡	433122203	4		
解放岩乡	433122206	4		
小章乡	433122207	4		
白羊溪乡	433122208	4		
凤凰县	433123	3	县	0
凤凰县	433123000	3		
沱江镇	433123100	4		
廖家桥镇	433123101	4		
木江坪镇	433123102	4		
阿拉营镇	433123103	4		
茶田镇	433123104	4		
吉信镇	433123105	4		
山江镇	433123106	4		
腊尔山镇	433123107	4		
禾库镇	433123108	4		
新场镇	433123109	4		
竿子坪镇	433123110	4		
千工坪镇	433123111	4		
落潮井镇	433123112	4		
水打田乡	433123204	4		
林峰乡	433123205	4		
麻冲乡	433123216	4		
两林乡	433123220	4		
花垣县	433124	3	县	0
花垣县	433124000	3		
花垣镇	433124100	4		
边城镇	433124101	4		
龙潭镇	433124102	4		
民乐镇	433124103	4		
吉卫镇	433124105	4		
麻栗场镇	433124106	4		
雅酉镇	433124107	4		
双龙镇	433124108	4		
石栏镇	433124109	4		
长乐乡	433124200	4		
猫儿乡	433124206	4		
补抽乡	433124208	4		
保靖县	433125	3	县	0
保靖县	433125000	3		
迁陵镇	433125100	4		
水田河镇	433125101	4		
葫芦镇	433125102	4		
毛沟镇	433125103	4		
普戎镇	433125104	4		
比耳镇	433125105	4		
清水坪镇	433125106	4		
复兴镇	433125108	4		
碗米坡镇	433125109	4		
吕洞山镇	433125110	4		
阳朝乡	433125201	4		
长潭河乡	433125216	4		
古丈县	433126	3	县	0
古丈县	433126000	3		
默戎镇	433126101	4		
红石林镇	433126103	4		
断龙山镇	433126105	4		
古阳镇	433126106	4		
岩头寨镇	433126107	4		
高峰镇	433126108	4		
坪坝镇	433126109	4		
永顺县	433127	3	县	0
永顺县	433127000	3		
首车镇	433127101	4		
泽家镇	433127102	4		
永茂镇	433127104	4		
石堤镇	433127105	4		
塔卧镇	433127106	4		
万坪镇	433127107	4		
青坪镇	433127109	4		
砂坝镇	433127110	4		
松柏镇	433127111	4		
灵溪镇	433127112	4		
小溪镇	433127113	4		
芙蓉镇	433127114	4		
两岔乡	433127200	4		
西歧乡	433127202	4		
对山乡	433127203	4		
高坪乡	433127210	4		
朗溪乡	433127216	4		
润雅乡	433127220	4		
车坪乡	433127222	4		
毛坝乡	433127228	4		
万民乡	433127229	4		
盐井乡	433127230	4		
颗砂乡	433127236	4		
龙山县	433130	3	县	0
龙山县	433130000	3		
民安街道	433130001	4		
华塘街道	433130002	4		
石羔街道	433130004	4		
兴隆街道	433130005	4		
茨岩塘镇	433130102	4		
红岩溪镇	433130103	4		
洗车河镇	433130104	4		
苗儿滩镇	433130105	4		
里耶镇	433130107	4		
召市镇	433130108	4		
桂塘镇	433130109	4		
石牌镇	433130110	4		
靛房镇	433130111	4		
洗洛镇	433130112	4		
水田坝镇	433130113	4		
农车镇	433130114	4		
洛塔乡	433130200	4		
大安乡	433130210	4		
茅坪乡	433130215	4		
内溪乡	433130222	4		
咱果乡	433130236	4		
广东省	44	1	省	21
广东省	440000000	1		
广州市	4401	2	地级市	11
广州市	440100000	2		
荔湾区	440103	3	市辖区	0
荔湾区	440103000	3		
沙面街道	440103001	4		
岭南街道	440103002	4		
华林街道	440103003	4		
多宝街道	440103004	4		
昌华街道	440103005	4		
逢源街道	440103006	4		
龙津街道	440103007	4		
金花街道	440103008	4		
彩虹街道	440103009	4		
南源街道	440103010	4		
西村街道	440103011	4		
站前街道	440103012	4		
桥中街道	440103013	4		
白鹤洞街道	440103014	4		
冲口街道	440103015	4		
花地街道	440103016	4		
石围塘街道	440103017	4		
茶滘街道	440103018	4		
东漖街道	440103019	4		
海龙街道	440103020	4		
东沙街道	440103021	4		
中南街道	440103022	4		
越秀区	440104	3	市辖区	0
越秀区	440104000	3		
洪桥街道	440104001	4		
北京街道	440104003	4		
六榕街道	440104004	4		
流花街道	440104005	4		
光塔街道	440104007	4		
人民街道	440104010	4		
东山街道	440104011	4		
农林街道	440104012	4		
梅花村街道	440104013	4		
黄花岗街道	440104014	4		
华乐街道	440104015	4		
大塘街道	440104017	4		
珠光街道	440104018	4		
大东街道	440104019	4		
白云街道	440104020	4		
登峰街道	440104021	4		
矿泉街道	440104022	4		
建设街道	440104024	4		
海珠区	440105	3	市辖区	0
海珠区	440105000	3		
赤岗街道	440105001	4		
新港街道	440105002	4		
昌岗街道	440105003	4		
江南中街道	440105004	4		
滨江街道	440105005	4		
素社街道	440105006	4		
海幢街道	440105007	4		
南华西街道	440105008	4		
龙凤街道	440105009	4		
沙园街道	440105010	4		
南石头街道	440105011	4		
凤阳街道	440105012	4		
瑞宝街道	440105013	4		
江海街道	440105014	4		
琶洲街道	440105015	4		
南洲街道	440105016	4		
华洲街道	440105017	4		
官洲街道	440105018	4		
天河区	440106	3	市辖区	0
天河区	440106000	3		
五山街道	440106001	4		
员村街道	440106002	4		
车陂街道	440106003	4		
沙河街道	440106004	4		
石牌街道	440106006	4		
沙东街道	440106007	4		
天河南街道	440106008	4		
林和街道	440106009	4		
兴华街道	440106010	4		
棠下街道	440106011	4		
天园街道	440106012	4		
猎德街道	440106013	4		
冼村街道	440106014	4		
元岗街道	440106015	4		
黄村街道	440106016	4		
凤凰街道	440106017	4		
龙洞街道	440106018	4		
长兴街道	440106019	4		
前进街道	440106020	4		
珠吉街道	440106021	4		
新塘街道	440106022	4		
白云区	440111	3	市辖区	0
白云区	440111000	3		
三元里街道	440111002	4		
松洲街道	440111003	4		
景泰街道	440111004	4		
同德街道	440111005	4		
黄石街道	440111006	4		
棠景街道	440111007	4		
新市街道	440111008	4		
同和街道	440111009	4		
京溪街道	440111010	4		
永平街道	440111011	4		
嘉禾街道	440111012	4		
均禾街道	440111013	4		
石井街道	440111014	4		
金沙街道	440111015	4		
云城街道	440111016	4		
鹤龙街道	440111017	4		
白云湖街道	440111018	4		
石门街道	440111019	4		
龙归街道	440111020	4		
大源街道	440111021	4		
人和镇	440111103	4		
太和镇	440111107	4		
钟落潭镇	440111108	4		
江高镇	440111113	4		
黄埔区	440112	3	市辖区	0
黄埔区	440112000	3		
黄埔街道	440112001	4		
红山街道	440112002	4		
鱼珠街道	440112003	4		
大沙街道	440112005	4		
文冲街道	440112006	4		
穗东街道	440112007	4		
南岗街道	440112008	4		
长洲街道	440112010	4		
夏港街道	440112011	4		
萝岗街道	440112012	4		
联和街道	440112014	4		
永和街道	440112015	4		
长岭街道	440112016	4		
云埔街道	440112017	4		
龙湖街道	440112018	4		
九佛街道	440112019	4		
新龙镇	440112101	4		
番禺区	440113	3	市辖区	0
番禺区	440113000	3		
沙湾街道	440113002	4		
钟村街道	440113003	4		
大石街道	440113004	4		
市桥街道	440113005	4		
沙头街道	440113006	4		
东环街道	440113007	4		
桥南街道	440113008	4		
小谷围街道	440113009	4		
洛浦街道	440113010	4		
石壁街道	440113011	4		
大龙街道	440113012	4		
石碁镇	440113102	4		
南村镇	440113103	4		
新造镇	440113104	4		
化龙镇	440113105	4		
石楼镇	440113106	4		
花都区	440114	3	市辖区	0
花都区	440114000	3		
新华街道	440114001	4		
新雅街道	440114002	4		
花城街道	440114003	4		
秀全街道	440114004	4		
梯面镇	440114103	4		
花山镇	440114104	4		
花东镇	440114105	4		
炭步镇	440114107	4		
赤坭镇	440114108	4		
狮岭镇	440114109	4		
南沙区	440115	3	市辖区	0
南沙区	440115000	3		
南沙街道	440115001	4		
珠江街道	440115002	4		
龙穴街道	440115003	4		
港湾街道	440115004	4		
横沥镇	440115101	4		
万顷沙镇	440115102	4		
黄阁镇	440115103	4		
东涌镇	440115104	4		
大岗镇	440115105	4		
榄核镇	440115106	4		
从化区	440117	3	市辖区	0
从化区	440117000	3		
街口街道	440117001	4		
城郊街道	440117002	4		
江埔街道	440117003	4		
温泉镇	440117100	4		
良口镇	440117101	4		
吕田镇	440117102	4		
太平镇	440117103	4		
鳌头镇	440117104	4		
增城区	440118	3	市辖区	0
增城区	440118000	3		
荔城街道	440118001	4		
增江街道	440118002	4		
朱村街道	440118003	4		
永宁街道	440118004	4		
荔湖街道	440118005	4		
宁西街道	440118006	4		
正果镇	440118100	4		
石滩镇	440118101	4		
新塘镇	440118102	4		
中新镇	440118103	4		
派潭镇	440118104	4		
小楼镇	440118105	4		
仙村镇	440118106	4		
韶关市	4402	2	地级市	10
韶关市	440200000	2		
武江区	440203	3	市辖区	0
武江区	440203000	3		
新华街道	440203001	4		
